文章編號,永久連結,貼文訊息,類型,國家／地區,語言,已發佈,廣告受眾目標設定,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Matched Audience Targeting Consumers on Post,Lifetime Matched Audience Targeting Consumptions on Post,Lifetime Negative Feedback from Users,Lifetime Negative Feedback,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
,,,,,,,,"Lifetime: The number of people who had your Page's post enter their screen. Posts include statuses, photos, links, videos and more. (Unique Users)",Lifetime: The number of people who had your Page's post enter their screen through unpaid distribution. (Unique Users),Lifetime: The number of people who had your Page's post enter their screen through paid distribution such as an ad. (Unique Users),"Lifetime: The number of times your Page's post entered a person's screen. Posts include statuses, photos, links, videos and more. (Total Count)",Lifetime: The number of times your Page's posts entered a person's screen through unpaid distribution. (Total Count),Lifetime: The number of times your Page's post entered a person's screen through paid distribution such as an ad. (Total Count),"Lifetime: The number of unique people who engaged in certain ways with your Page post, for example by commenting on, liking, sharing, or clicking upon particular elements of the post. (Unique Users)",Lifetime: The number of people who matched the audience targeting that clicked anywhere in your post on News Feed. (Unique Users),Lifetime: The number of clicks anywhere in your post on News Feed from the user that matched the audience targeting on it. (Total Count),Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Total Count),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Total Count),Lifetime: Average time video viewed (Total Count),Lifetime: Length of a video post (Total Count)
127628276929_10157192946851930,https://www.facebook.com/cwgroup/posts/10157192946851930,【人流、金流、資訊流，同時匯聚　台灣重返四小龍第一】  台灣防疫成功，是地球上少數的存在。今年全球經濟衰退5.2%，台灣仍正成長1.56%。當各地因疫情流竄，死亡人數超過百萬人，台灣人仍能中秋烤肉、自由活動，成為世界各大媒體拿來對照自身政府防疫無能的標竿組。  台灣安全的生活環境，也吸引人才匯聚。台灣躍升亞洲新熱點，我們該如何把握良機？  🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/5/20, ,17848,17848,0,20211,20211,0,352,236,275,0,0,19020,16932,0,0,310,0,0,0,0,0,0,0,0,0,0
127628276929_10157192893286930,https://www.facebook.com/cwgroup/posts/10157192893286930,◤不花錢 水就可以自來嗎?◢ 台水：疫情衝擊百業109年不漲水費 　 缺水的台灣，想當然爾飲用水的成本很高。 然而自來水公司卻將處理好的水低價賣給民眾， 有時甚至是虧本狀態... 　 在民眾收入不增加的情況下調整水價，勢必引發反彈。 　 現在政府正在進行地下水庫計畫， 希望能開發新的水源 降低自來水公司的付出成本。 -- 高畫質版本請訂閱天下雜誌 youtube 頻道： >> https://bit.ly/2SspVCa 　 #天下雜誌video,Video,,,10/5/20, ,58277,58277,0,64679,64679,0,1189,1044,1281,1,1,59576,54244,0,0,1041,523,523,0,0,20912,21496,0,0,11557,360512
127628276929_10157192977481930,https://www.facebook.com/cwgroup/posts/10157192977481930,【全民瘋投資，跟著高端玩家穩穩把錢賺進口袋】 　 在一波波資金大浪中，散戶投資人想要穩穩賺，股票、債券、現金比重如何配置？金融市場早已跌深反彈，投資追高不易，下一步該做什麼？  - 📨免費訂閱《天下電子報》，每日關鍵新聞不漏接 >> https://bit.ly/3gezkXB,Link,,,10/5/20, ,9074,9074,0,9967,9967,0,185,160,185,0,0,9326,8384,0,0,161,0,0,0,0,0,0,0,0,0,0
127628276929_10157192960441930,https://www.facebook.com/cwgroup/posts/10157192960441930,【買屋買到用搶的！錢存在銀行，不如拿來買房】 　 親朋好友都在看房、買房？別懷疑，現在的房貸利率，已經落到史上最低水準，儘管全球還在疫情中，但台灣今年房市真的很熱，連斷層帶都出現億萬豪宅！ 　 房市的熱，會持續多久？4都房價破歷史新高，為什麼房地產專家直言，現在是自住出手的好時機？  - ▌升級《天下》LINE，立享3日網站免費暢讀，再送$100折價券 https://maac.io/1ffB2,Link,,,10/5/20, ,86568,86568,0,90177,90177,0,5948,5851,6775,6,6,63838,59947,0,0,3010,0,0,0,0,0,0,0,0,0,0
127628276929_10157192852701930,https://www.facebook.com/cwgroup/posts/10157192852701930,【日本政府10月起公文不蓋章　印章在未來會被取代嗎？】 　 去銀行辦事，忘了帶印章、忘記當初是用哪顆印章、甚至是印章整顆不見，是許多人都有的經驗。 　 在金融科技快速發展的今日，為何印章的認證力仍被看重？台灣以後有機會廢除印章嗎？  - ▌升級《天下》LINE，立享3日網站免費暢讀，再送$100折價券 https://maac.io/1ffB2,Link,,,10/5/20, ,66637,66637,0,71348,71348,0,3630,3264,3569,0,0,67072,62045,0,0,3314,0,0,0,0,0,0,0,0,0,0
127628276929_10157192866591930,https://www.facebook.com/cwgroup/posts/10157192866591930,【當「國族認同」成為統戰工具？】#歐陽娜娜事件的借題發揮 　 歐陽娜娜到中國演唱《我的祖國》，並表明自己來自「中國台灣」，意外引發南韓網友廣泛的討論。 　 在南韓其實也有許多人對「舔北者」反感，這些人也會對台灣人的心境有所共鳴。 　 ▍「換日線 10X10 亮點人物」網路徵選開跑，成為青年領袖由此報名 >> bit.ly/32UHFvT,Link,,,10/5/20, ,109304,109304,0,119121,119121,0,9219,9012,11182,29,29,112849,102226,0,0,8488,0,0,0,0,0,0,0,0,0,0
127628276929_10157192840661930,https://www.facebook.com/cwgroup/posts/10157192840661930,為了想要當老師，我在畢業幾年後，重新踏進了師培體系的大門。然而，我卻發現自己彷彿進入了一場便利商店集點活動的旅程。  通過板書檢定，得一點。通過特殊教育知能檢定，也得一點。乖乖待在視聽室看完兩個小時的「生涯講座」投影片，再得一點......然而，這樣一本「集點手冊」真的就代表了我們在師培過程中學到的能力？,Link,,,10/5/20, ,21004,21004,0,24022,24022,0,509,489,594,1,1,22561,19550,0,0,470,0,0,0,0,0,0,0,0,0,0
127628276929_10157192871321930,https://www.facebook.com/cwgroup/posts/10157192871321930,【不少台灣金融業CEO都收到這封由 #全球最大資產管理集團 董事長寄來的信】   「這封信我特別印出來，但沒辦法給你詳細看，是國際上重要資產管理公司的執行長（CEO）直接寫給我們CEO的信，說明他們重視的ESG原則與盡職治理（Stewardship）團隊關心的事，」剛接任台灣大型銀行董事長說。   最近掀起一股ESG投資熱潮，不僅席捲台灣，更在新冠肺炎疫情下的全球市場特別吸睛。為什麼ESG成為全球熱潮？ 到底重要在哪？ 未來該怎麼投資？   #CSR #CSR天下 #企業社會責任 #ESG #ETF #永續 #千禧世代 #TCFD #中信 #元大 #貝萊德,Link,,,10/5/20, ,22400,22400,0,25392,25392,0,361,336,351,0,0,23877,21027,0,0,331,0,0,0,0,0,0,0,0,0,0
127628276929_10157182214021930,https://www.facebook.com/cwgroup/posts/10157182214021930,#廣編企劃【台日聯手實現智慧醫療心境界】  智慧醫療已經成為現在進行式！富士通與工研院攜手，在台大雲林分院啟動「阿波羅計畫」，引進日本成功經驗與最先進的智慧照護科技，匯聚醫療照護、疾病管理、公共衛生監測領域，從醫院到居家建構銀髮族健康防護網，一步步超前部署，以科技與數據實現樂齡生活！  #富士通 #數位轉型 #阿波羅計畫 #智慧醫療,Link,,,10/5/20, ,14871,14871,0,16779,16779,0,138,112,114,1,1,15807,14005,0,0,130,0,0,0,0,0,0,0,0,0,0
127628276929_10157192821456930,https://www.facebook.com/cwgroup/posts/10157192821456930,"【公開露臉的藝人需要相當小心　AI不要用錯地方】 最近許多藝人受外流影片所苦，但此刻即便沒有自拍恐怕也難保能遠離禍害。  10月2日，日本警視廳逮捕大二學生林田拓海、工程師大槻隆信，與野間口功也。3人利用人工智慧的「深偽（deepfake）」技術製作「假A片」，把女藝人的臉部合成AV影像，營造出當事人參與A片演出的假象。  這是日本警方首次逮捕製作假A片的嫌犯，3人共製作500部以上假A片，約有150名以上女藝人受害。但警視廳目前已確認，日本國內至少有3,500部以上的假A片流竄.....  該怎麼自保？  #未來城市 #智慧城市 #AI #A片 #deepfake #人工智慧 #個資 #影像性暴力 #日本 #機器學習 #深偽 #網路犯罪",Link,,,10/5/20, ,58690,58690,0,62424,62424,0,3340,3284,3653,10,10,59138,56300,0,0,3168,0,0,0,0,0,0,0,0,0,0
127628276929_10157192764401930,https://www.facebook.com/cwgroup/posts/10157192764401930,【中秋連假過完，該來健康甩油一下了！】 　 真的不誇張，所有蔚為話題的減重法，我全嘗試了。但試過之後，即使稍微瘦下來，又會馬上胖回去，甚至健康亮起紅燈。 　 但有時候忙到無法減重，該怎麼辦呢？日本料理研究家柳澤英子女士，她透過自身的經驗，告訴你一個祕訣。,Link,,,10/5/20, ,23873,23873,0,26295,26295,0,1069,1054,1147,3,3,24902,22817,0,0,1000,0,0,0,0,0,0,0,0,0,0
127628276929_10157189618611930,https://www.facebook.com/cwgroup/posts/10157189618611930,創造連續排隊一個月的奇觀！  這家神級蛋黃酥，不在台中，就在台北！,Link,,,10/4/20, ,32156,32156,0,35318,35318,0,1646,1612,1902,1,1,33458,30363,0,0,1537,0,0,0,0,0,0,0,0,0,0
127628276929_10157192636846930,https://www.facebook.com/cwgroup/posts/10157192636846930,【工人家庭對女兒的期望，除了嫁人還有什麼？】 　 生長在彰化的工人家庭裡，鄉親父老對我的期望就是：嫁給一個工廠老闆的兒子，以後可以當老闆娘，什麼事都不用做！  在台灣，階級是隱形的，但卻無所不在，且常與性別掛鉤。當媒體報導「工人孩子翻身」時候，就隱含著我們的家庭是劣等的，需要被改變、被翻轉。  常有廣告說，不要讓孩子輸在起跑線。但其實很多時候，差距在起跑線前已經開始了。,Link,,,10/4/20, ,38991,38991,0,43141,43141,0,1115,1048,1222,3,3,40654,37065,0,0,1041,0,0,0,0,0,0,0,0,0,0
127628276929_10157192649856930,https://www.facebook.com/cwgroup/posts/10157192649856930,【中年發福的真正原因是？】  你聽過這種說法嗎？人一過了40歲，想減肥根本是難上加難。因為，當你邁入30歲，新陳代謝就一點一點地變慢。  但實情真是如此？  -- 📣【訂閱頻道看更多】  升級《天下》LINE免費訂閱頻道，掌握健康醫療知識零時差 https://maac.io/1ffCR,Link,,,10/4/20, ,25404,25404,0,28083,28083,0,1349,1322,1419,5,5,26653,24231,0,0,1251,0,0,0,0,0,0,0,0,0,0
127628276929_10157192618871930,https://www.facebook.com/cwgroup/posts/10157192618871930,【川普確診是否影響選情，關鍵就在於👉】  川普確診的消息依然令人震驚，也引發許多與選舉相關的問題，最主要的一個就是這件事情對他爭取連任是否有幫助？還是有負面影響？  ●免費訂閱《天下電子報》，每日關鍵新聞不漏接 >> https://bit.ly/3gezkXB,Link,,,10/4/20, ,18180,18180,0,19783,19783,0,365,322,328,1,1,18697,17191,0,0,329,0,0,0,0,0,0,0,0,0,0
127628276929_10157181992281930,https://www.facebook.com/cwgroup/posts/10157181992281930,#廣編企劃  【百年企業如何用創新翻轉台灣雞肉食品業？】  這是百年老油廠福壽實業掀起的新革命！ 子公司洽富實業引進新式電宰技術，耗資12億、每年千萬維護費用，  建立台灣唯一智慧電宰雞工廠，堅定用長遠眼光，替老企業開拓新未來。  #福壽實業 #雞肉 #食品業 #洽富實業 #氣冷雞,Link,,,10/4/20, ,327323,14226,316259,635710,15769,619941,16373,14793,18854,2,2,146255,75021,131963,63160,2598,0,0,0,0,0,0,0,0,0,0
127628276929_10157192365271930,https://www.facebook.com/cwgroup/posts/10157192365271930,【中美貿易大戰，經濟學家：中國這次也會沒事】  關於中國，有兩個問題至今沒有人可以提供完整的答案。第一，70年來中共政權歷經大小危機，為什麼還可以存續到今天？第二，改革開放40年來，中國經濟冒出無數泡沫，但為何至今沒有發生真正的危機，以後會有嗎？  🔥更多精彩內容，請看《迎戰美豬，台灣怎麼贏？》https://bit.ly/3ckWgUr,Link,,,10/4/20, ,36404,36404,0,39981,39981,0,2167,2118,2469,6,6,37460,34047,0,0,1964,0,0,0,0,0,0,0,0,0,0
127628276929_10157192531536930,https://www.facebook.com/cwgroup/posts/10157192531536930,【前全聯總裁徐重仁閃辭　歷經創始團隊分裂，iChef如何浴火重生？】 　 曾經風光獲得全聯董事長林敏雄投資、甚至到宏達電門口擺攤搶人才，這間台灣明星新創，重重摔了一跤。 　 這一跤，來自徐重仁閃辭董事長，並大力批評iChef團隊。但現在，iChef不但轉虧為盈、斬獲1.5億投資，更預告將IPO。它為何能上演谷底重生記？ 　 - 📣加入《天下》Telegram ，每日為您精選3則晨間新聞 >> http://t.me/cwmagazine,Link,,,10/4/20, ,22996,22996,0,25704,25704,0,643,612,642,2,2,24000,21456,0,0,584,0,0,0,0,0,0,0,0,0,0
127628276929_10157192345111930,https://www.facebook.com/cwgroup/posts/10157192345111930,【美國總統難產，選舉結果可能拖過12月？】  前幾天川普確診新冠肺炎，堪稱是十月驚奇。隨著美國大選逼近，專欄作者朱雲漢認為，川普刻意拖延選票郵寄、質疑舞弊，很可能讓20年前的當選爭議重演？  🔥更多精彩內容，請看《迎戰美豬，台灣怎麼贏？》https://bit.ly/3ckWgUr,Link,,,10/4/20, ,26136,26136,0,28729,28729,0,498,441,480,1,1,27142,24945,0,0,463,0,0,0,0,0,0,0,0,0,0
127628276929_10157191217011930,https://www.facebook.com/cwgroup/posts/10157191217011930,#企業突圍【團隊若運作得好，根本不需要領導者？】  一個團隊能夠成功，其實跟主管沒有太大的關係？曾經，Google也這麼認為。  但出乎Google的意料之外，領導者的行為對團隊績效、還有成員的幸福具有顯著的影響。  根據谷歌的研究，帶領成功、高績效團隊的領導者，全都具備以下三種能力： 　 - 🔥訂閱「#企業突圍電子報」，立即掌握最新產業趨勢、經營管理心法 >> https://bit.ly/2LnMp3F,Link,,,10/4/20, ,104069,104069,0,113082,113082,0,7222,6648,7169,2,2,57473,52896,0,0,1595,0,0,0,0,0,0,0,0,0,0
127628276929_10157192019761930,https://www.facebook.com/cwgroup/posts/10157192019761930,#天下財經週報 　 📌台灣的物價指數已經連續7個月下跌，但房價卻持續飆高，呈現兩個完全不同的世界。 　 📌在全球疫情仍然嚴峻之下，台灣經濟逆勢起飛，各智庫調升經濟成長預測，但有一個產業至今仍愁雲慘霧。 　 📌本週將舉行美國副總統候選人辯論，由現任副總統彭斯對上民主黨副總統候選人賀錦麗，預料會比川普罵街好看。,Link,,,10/4/20, ,19748,19748,0,21868,21868,0,638,577,607,1,1,19357,17701,0,0,581,0,0,0,0,0,0,0,0,0,0
127628276929_10157189613236930,https://www.facebook.com/cwgroup/posts/10157189613236930,抱著不切實際的期望，難怪你不知道自己要什麼！  這解釋了為什麼有些人很清楚自己要什麼、人生志向是什麼？但另一些人卻答不出來？,Link,,,10/4/20, ,22094,22094,0,24749,24749,0,809,762,782,0,0,23369,20933,0,0,751,0,0,0,0,0,0,0,0,0,0
127628276929_10157190454301930,https://www.facebook.com/cwgroup/posts/10157190454301930,【近千萬人看的TED演說： 成功關鍵不是智商？】 　 達克沃斯在小時候不斷被爸爸告知：「妳，不是天才」。而這個老是聽到「妳不是天才」的女孩，卻獲得了被譽為天才獎的麥克阿瑟獎。 　 她和賓大同事在一項針對八年級學生的研究中，並證實了「自律」比「智商」更能預測學業成績。追求成功，恆毅力比天份更重要。 　  #天下雜誌video,Video,,,10/4/20, ,215189,215189,0,241581,241581,0,7793,6503,9040,16,17,197408,177466,0,0,5738,3054,3094,0,0,72132,77724,0,0,13514,373258
127628276929_10157189607791930,https://www.facebook.com/cwgroup/posts/10157189607791930,別把你的義氣放在沒有義氣的人身上。  所謂大人的友情：留下你覺得可以一起走的人，遠離那些情緒勒索的人。,Link,,,10/4/20, ,91169,91169,0,100334,100334,0,4211,2884,3469,5,5,95282,86099,0,0,3601,0,0,0,0,0,0,0,0,0,0
127628276929_10157190519016930,https://www.facebook.com/cwgroup/posts/10157190519016930,【美國最有效率的4位CEO　早上第一件事做什麼？】  成功的人早上起床後，第一件事是做什麼？《Inc》從2018年美國成長最快企業中挑出4位執行長，來看看他們都如何讓每一天的工作充滿高效率。,Link,,,10/4/20, ,24527,24527,0,27525,27525,0,1054,1003,1014,2,2,26053,23126,0,0,961,0,0,0,0,0,0,0,0,0,0
127628276929_10157190517596930,https://www.facebook.com/cwgroup/posts/10157190517596930,【成功的人　每天都做6件小事】  成功並不容易，也很難一夕之間出現，不過有一些事情你可以每天做，確保你每天都離你的事業目標更近一步。,Link,,,10/4/20, ,51922,51922,0,57571,57571,0,2942,2772,2858,1,1,54463,48864,0,0,2734,0,0,0,0,0,0,0,0,0,0
127628276929_10157189595441930,https://www.facebook.com/cwgroup/posts/10157189595441930,【想要巨大的成功？ 你其實只需要微小的行動】  我們往往認為，巨大的成功必定來自巨大的行動。然而，事實卻不是如此。  「如果每天都能進步1％，持續一年，最後你會進步37倍；相反地，若是每天退步1％，持續一年，到頭來你會弱化到趨近於零。」,Link,,,10/4/20, ,30848,30848,0,33906,33906,0,782,615,699,2,2,30288,27973,0,0,619,0,0,0,0,0,0,0,0,0,0
127628276929_10157191146196930,https://www.facebook.com/cwgroup/posts/10157191146196930,【中芯首度證實遭美國封殺　將繼續與美溝通】  中芯國際4日晚間在港交所公告，經過多日與供應商進行詢問和討論後，知道美國商務部工業與安全局，已根據美國出口管制條例，向部分供應商發出信函，對於向中芯國際出口的部分美國設備、配件及原物料會受到美國出口管制規定的進一步限制，須事前申請出口許可證後，才能向中芯國際繼續供貨。,Link,,,10/4/20, ,21142,21142,0,23524,23524,0,302,235,256,1,1,22281,20129,0,0,288,0,0,0,0,0,0,0,0,0,0
127628276929_10157191116196930,https://www.facebook.com/cwgroup/posts/10157191116196930,#天下國際週報  10月2日，美國總統川普確診新冠肺炎，再度為美國總統大選投下變數。如果拜登順利執政，能否成功挽救美國經濟？拜登上任後，將面臨哪些挑戰與風險？,Link,,,10/4/20, ,25387,25387,0,27415,27415,0,569,533,599,0,0,25833,23876,0,0,527,0,0,0,0,0,0,0,0,0,0
127628276929_10157190514601930,https://www.facebook.com/cwgroup/posts/10157190514601930,【天下財經週報：物價跌，房價漲，但不要高興太早】  連假一直烤肉一直吃，讓《天下財經週報》幫你收心，迅速備戰進入完美工作狀態，領先還在醉生夢死的同事、對手。週一出門上班前，你已經知道：  ● 本週將公布9月份台灣物價指數。物價已經連續8個月下跌，但是房價卻持續飆漲，這反映出什麼？  ● 台灣經濟好轉，各智庫調升經濟成長預測。但是從採購經理人指數可以看出，唯獨一家愁，而且可能會衝擊台灣工業4.0的長期競爭力。   ● 同時有非裔、亞裔血統的民主黨副總統候選人賀錦麗本週將登上辯論台，對決共和黨的現任副總統彭斯。大選結果還未知，但她出場，肯定比川普罵街好看。,Link,,,10/4/20, ,33413,33413,0,36832,36832,0,1044,947,1065,1,1,34814,31941,0,0,947,0,0,0,0,0,0,0,0,0,0
127628276929_10157184846326930,https://www.facebook.com/cwgroup/posts/10157184846326930,【激勵大師黑幼龍：我已經八十歲了，但還在持續成長，包括成為更好的自我】 ⠀⠀ 我是誰？難道我除了履歷表上的資料之外，我什麼都沒有？什麼都不是？怪不得有人說，大部分重要的工作職位都不是從報紙或網站的徵人啟事找來的。 ⠀ 🌻延伸閱讀【激勵大師黑幼龍：問問自己「我是誰？」我就只是我的履歷表嗎？】https://bit.ly/2EO3vrT 🌻天下好書推薦《好想與努力的你分享：黑幼龍帶你抓住自我價值、工作、關係的轉折點》https://bit.ly/3n4YpJc,Link,,,10/4/20, ,31561,31561,0,34017,34017,0,420,342,347,1,1,32108,29325,0,0,367,0,0,0,0,0,0,0,0,0,0
