文章編號,永久連結,貼文訊息,類型,國家／地區,語言,已發佈,廣告受眾目標設定,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Matched Audience Targeting Consumers on Post,Lifetime Matched Audience Targeting Consumptions on Post,Lifetime Negative Feedback from Users,Lifetime Negative Feedback,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
,,,,,,,,"Lifetime: The number of people who had your Page's post enter their screen. Posts include statuses, photos, links, videos and more. (Unique Users)",Lifetime: The number of people who had your Page's post enter their screen through unpaid distribution. (Unique Users),Lifetime: The number of people who had your Page's post enter their screen through paid distribution such as an ad. (Unique Users),"Lifetime: The number of times your Page's post entered a person's screen. Posts include statuses, photos, links, videos and more. (Total Count)",Lifetime: The number of times your Page's posts entered a person's screen through unpaid distribution. (Total Count),Lifetime: The number of times your Page's post entered a person's screen through paid distribution such as an ad. (Total Count),"Lifetime: The number of unique people who engaged in certain ways with your Page post, for example by commenting on, liking, sharing, or clicking upon particular elements of the post. (Unique Users)",Lifetime: The number of people who matched the audience targeting that clicked anywhere in your post on News Feed. (Unique Users),Lifetime: The number of clicks anywhere in your post on News Feed from the user that matched the audience targeting on it. (Total Count),Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Total Count),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Total Count),Lifetime: Average time video viewed (Total Count),Lifetime: Length of a video post (Total Count)
127628276929_10157197123721930,https://www.facebook.com/cwgroup/posts/10157197123721930,#廣編企劃 環保愛地球，可再生能源的轉型序幕  很多企業都強調大力支持環保，但能以具體行動落實、並真正產生實質效益的又有哪些呢？  上緯集團從企業理念融入環保永續，投入風電綠能產業， 領先揭開台灣朝向「可再生能源」轉型的序幕，更進一步體現環保永續理念。  #離岸風電 #環保 #綠能 #上緯控股,Link,,,10/9/20, ,13212,13212,0,15001,15001,0,129,86,86,0,0,14161,12554,0,0,119,0,0,0,0,0,0,0,0,0,0
127628276929_10157199813346930,https://www.facebook.com/cwgroup/posts/10157199813346930,【如果AI早點到來，是不是就不用受苦了？】  麻省理工學院的 #計算機科學與人工智慧實驗室 教授巴奇萊（Regina Barzilay）因醫學診療的AI研究，獲「松鼠AI獎」（Squirrel AI Award），被「AI界諾貝爾獎」頒發百萬美元獎金。  身為AI科學家的她，六年前曾經罹患乳癌…，喟嘆乳房攝影AI診斷，為什麼不早點到來？  #未來城市 #AI醫療 #AI醫療影像 #ReginaBarzilay #乳癌 #智慧醫療,Link,,,10/9/20, ,65042,65042,0,69072,69072,0,1212,1127,1202,0,0,65284,60654,0,0,1107,0,0,0,0,0,0,0,0,0,0
127628276929_10157197161891930,https://www.facebook.com/cwgroup/posts/10157197161891930,【素養教育－哲學思辨力】  「如果把孩子視為大人，孩子就會表現得像個大人，」成為台灣「科技防疫」象徵的唐鳳，教養過程並非一路順遂，父子關係曾一度降到冰點，歷經拒學、反抗，最後絕處逢生。  父親透過蘇格拉底式的對話，讓孩子找到了答案……  👉閱讀完整文章：https://bit.ly/34rDt6p 👉深入了解108課綱素養教育：https://bit.ly/34zWfZE  #108課綱 #素養教育 #2020天下教育特刊 #11月正式出刊 #現正預購中,Photo,,,10/9/20, ,28079,19621,9073,33510,21721,11789,1328,1189,1564,4,4,26037,22268,6386,4684,747,0,0,0,0,0,0,0,0,0,0
127628276929_10157199756151930,https://www.facebook.com/cwgroup/posts/10157199756151930,◤注意力與影響力之戰  用社群創意來加乘更有效！◢ 你看過 Netflix 的紀錄片 The Social Dilemma《智能社會：進退兩難》了嗎？在此之前，你是否曾想過自己在社群媒體上可能也只是個「商品」呢？ 　 當演算法已巧取豪奪「你」分秒必爭的注意力，品牌商也面臨決策的困境：究竟該追求注意力還是影響力... ...  --- 🎬 訂閱天下雜誌youtube，看盡天下事： https://bit.ly/30EMsQF,Link,,,10/9/20, ,12499,12499,0,13995,13995,0,81,65,73,0,0,13120,11695,0,0,74,0,0,0,0,0,0,0,0,0,0
127628276929_10157198869616930,https://www.facebook.com/cwgroup/posts/10157198869616930,【#這二十年來，我不曾感到寂寞】  有可以支撐生活的工作、有身體健康的母親和手足、有兒子，也有值得信任的朋友。聽起來好像理所當然，但世上沒有比這個更幸福的事情。  與其思考和擔憂不知道將來是否會發生的事情，我認為現在所累積的每一天都關係到老後的生活。即使擔心未來也莫可奈何，我能做的只是累積今天。  觀照自我、回歸內心的半獨居哲學，專注於眼前的幸福。 在珍惜每一天中，累積歲月。  《剛剛好的半獨居生活》>>https://bit.ly/2GLnKa2,Photo,,,10/8/20, ,52380,52380,0,56138,56138,0,995,864,971,1,1,52533,48958,0,0,910,0,0,0,0,0,0,0,0,0,0
127628276929_10157201647521930,https://www.facebook.com/cwgroup/posts/10157201647521930,【看盡人事、醫療疏失，39歲仗義仁醫投入偏鄉】  偏鄉醫療人力不足，有醫師高齡70仍在開刀，技術大不如前，不但開刀後傷口是其他醫師的3到4倍大，還曾在一次盲腸炎手術中，把病人的輸尿管也切掉。  「那次病人只是一個五歲大的小孩」，嚴重的醫療疏失，讓他看不下去，「所以之後他再要幫小孩開刀，我也不幫病人麻醉，讓他開不了刀。他來拍桌罵我為什麼不幫他的病人麻醉，我就告訴他『因為你開得很爛！』」,Link,,,10/8/20, ,70132,70132,0,76308,76308,0,2147,1961,2298,4,4,72181,65347,0,0,2001,0,0,0,0,0,0,0,0,0,0
127628276929_10157199592441930,https://www.facebook.com/cwgroup/posts/10157199592441930,【5個給健身者的素食提案】  網路上有許多對素食以及植物性蛋白質的迷思，但許多營養師、醫師與運動員都認為，素食也可以是絕佳的蛋白質來源。  如何在吃素的同時保持營養均衡？以下是健身教練薩的5個建議：,Link,,,10/8/20, ,23941,23941,0,25853,25853,0,538,492,526,0,0,24337,22470,0,0,490,0,0,0,0,0,0,0,0,0,0
127628276929_10157201455581930,https://www.facebook.com/cwgroup/posts/10157201455581930,【大部分人80歲後反而更快樂，為什麼？】  老後的生活，並不像很多人心目中那樣充滿病痛、鬱鬱寡歡，甚至很多80多歲老人過著到處旅行的精彩生活。  為什麼他們快樂？心理學家歸納出幾個重點：,Link,,,10/8/20, ,18533,18533,0,20402,20402,0,453,417,437,2,2,19171,17497,0,0,403,0,0,0,0,0,0,0,0,0,0
127628276929_10157195267166930,https://www.facebook.com/cwgroup/posts/10157195267166930,#廣編企劃 【青年們動起來！】  國泰與天下雜誌合作進行「二○二○大學生CSR與氣候議題態度」調查，發現在氣候變遷議題上，超過九十五％大學生認為重要，超過五十五％願意針對氣候及環境問題做出行動。  國泰金控總經理李長庚指出，從調查中看到現今年輕人更有環境意識與急迫感，隨著科技工具越來越成熟，他更鼓勵年輕人深化學術能量、發揮想像力，積極投入解決行動，期待學生發揮更多創意。  #氣候變遷 #國泰金控 #氣候變遷論壇 #永續,Link,,,10/8/20, ,11464,11464,0,12520,12520,0,66,50,52,0,0,11774,10734,0,0,62,0,0,0,0,0,0,0,0,0,0
127628276929_10157201400396930,https://www.facebook.com/cwgroup/posts/10157201400396930,【台商回流、投資率創十年新高，政府準備好了嗎？】  7月主計總處預測，今年投資率達23.44%，創十年新高。  貿易戰不但沒讓台商縮手，反而大量投資、回台擴廠，帶動全台從上到下的工程與產業鏈。  台商回流不可能複製中國模式，政府該如何幫助企業卡位國際？  -- 🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/8/20, ,23602,23602,0,25607,25607,0,543,453,499,3,3,24080,21832,0,0,479,0,0,0,0,0,0,0,0,0,0
127628276929_10157201369521930,https://www.facebook.com/cwgroup/posts/10157201369521930,【宜蘭高中「這堂課」，讓參加科展不再是學霸專屬】  以往做實驗，被認為是資優生的專利，如今所有同學都有機會。  學生不看老師示範，而是自己設計實驗、找答案，甚至有人在校玩不過癮，回家還繼續。宜蘭高中如何燃起學生的實作魂？  -- 🔥108課綱上路一週年你了解多少？重點整理回顧>> https://bit.ly/34zWfZE 🔥立即預購2020教育特刊>> https://bit.ly/30A3wra,Link,,,10/8/20, ,22877,22877,0,26595,26595,0,322,276,320,2,2,24928,21312,0,0,291,0,0,0,0,0,0,0,0,0,0
127628276929_10157197238401930,https://www.facebook.com/cwgroup/posts/10157197238401930,【七種跟寶包互動NG方式，你中了幾種？】  「哎喲好可愛喔臉頰胖嘟嘟」(捏一下)  「跟阿姨回家好不好啊？你今天就住在這裡好不好？跟爸爸媽媽說掰掰！」  「這個好好玩喔，送給我玩好不好？」  這些NG行為你是否也不陌生呢？很多時候， 大人只是想和小孩建立關係，或是找話題互動，只是不知道自己的錯誤方式，可能會造成反效果......▶▶,Link,,,10/8/20, ,60497,60497,0,66890,66890,0,2835,2627,2989,2,2,63033,57402,0,0,2584,0,0,0,0,0,0,0,0,0,0
127628276929_10157201272291930,https://www.facebook.com/cwgroup/posts/10157201272291930,【除了5G，iPhone 12還有那些地方升級？】  蘋果將在10月13日（台灣時間10月14日凌晨1點）舉辦發佈會，各界引頸期盼的iPhone 12料將問世，除了規格升級，價格可能也更親民。  到底新iPhone有什麼值得期待？網站上普遍的猜測如下：,Link,,,10/8/20, ,205070,205070,0,217886,217886,0,14731,13827,15837,5,5,48795,43298,0,0,1539,0,0,0,0,0,0,0,0,0,0
127628276929_10157199375621930,https://www.facebook.com/cwgroup/posts/10157199375621930,【隨經濟時代下要有的創業家精神：對於未來，篤信不疑】 ⠀         工作上，你具備的是「視線」還是「視野」？ 有視野的狼性創業家，必須對於自己所相信的未來，要達到「篤信不疑」、「除了自己，誰都無法動搖」的程度。然後等待，等待獵物出現。 ⠀ 📣延伸閱讀【市場永遠在變動，企業要生存，「持續修正」比「完美規劃」重要！】 https://bit.ly/3nDkyP0 🌻天下好書推薦《為什麼員工都是哈士奇，狼呢？：盧希鵬×隨經濟下的12大創新與創業家精神》https://bit.ly/3jB57Es,Link,,,10/8/20, ,12042,12042,0,13388,13388,0,128,94,103,0,0,11324,10080,0,0,105,0,0,0,0,0,0,0,0,0,0
127628276929_10157200265571930,https://www.facebook.com/cwgroup/posts/10157200265571930,#企業突圍【要如何成為一位成功的領袖？】 　 被蘋果趕走的12年後，賈伯斯在1994年回到蘋果，一手造就了蘋果的輝煌歷史。 　 賈伯斯曾分享，如果你想成為一個成功的領袖、經營一家成功的企業，你勢必得常常自問一個嚴苛的問題，那到底是什麼？  - 🔥訂閱「#企業突圍電子報」，立即掌握最新產業趨勢、經營管理心法 >> https://bit.ly/2LnMp3F,Link,,,10/8/20, ,18711,18711,0,20095,20095,0,604,552,607,2,2,16946,15748,0,0,361,0,0,0,0,0,0,0,0,0,0
127628276929_10157196874981930,https://www.facebook.com/cwgroup/posts/10157196874981930,【三杯咖啡養生法就這4招】  台大醫院外科部主治醫師張金堅指出，以癌症為例，每增加1杯咖啡，可降低3％整體癌症風險，他提出一套「三杯咖啡養生法」，該如何實踐？,Link,,,10/8/20, ,40140,40140,0,43603,43603,0,1840,1787,1862,2,2,41085,37475,0,0,1684,0,0,0,0,0,0,0,0,0,0
127628276929_10157200639446930,https://www.facebook.com/cwgroup/posts/10157200639446930,【醫師夫婦的3種北歐Hygge祕方】  「Hygge」一詞出自丹麥，是一種溫暖舒適的氛圍與體驗，指和喜歡的人在一起，一種在家找到庇護、安全的感覺。  一對七年級醫師夫婦，用通勤時間換取四面採光的居家與陽台，用家具取代裝潢，神奇地在台灣創造出幸福北歐感。,Link,,,10/8/20, ,45125,45125,0,48993,48993,0,2681,2609,2573,3,3,38982,35404,0,0,1818,0,0,0,0,0,0,0,0,0,0
127628276929_10157199123301930,https://www.facebook.com/cwgroup/posts/10157199123301930,◤貪吃造成永久燙傷 擲向東奧的亞洲標槍王鄭兆村：如果當初...◢ Q：如果你可以寫信給過去的自己，你會告訴他什麼？ 　 台灣目前唯一取得2020東奧田徑項目門票的標槍好手鄭兆村，今天在城市盃擲出79公尺48破大會紀錄！ 　 但鄭兆村表示今天的表現仍舊差強人意，為了明年的東京奧運，他將進入準備期並以增加自己的力量做為目標。 　 其實鄭兆村曾經因為貪吃，翻倒滾燙的油，造成重大燙傷，錯失了2012倫敦奧運。 　 在歷經種種挫折後，他終於成為台灣首位符合東京奧運田徑參賽標準的運動員，讓我們一起回顧一段影片，為 黃金右臂-鄭兆村 The Golden Arm: Chao-Tsun Cheng 加油吧！ -- 🎬 訂閱天下雜誌youtube，看盡天下事： https://bit.ly/30EMsQF 　 #天下雜誌video 中華奧會 Chinese Taipei Olympic Committee,Video,,,10/8/20, ,47669,47669,0,51669,51669,0,887,822,919,3,3,47317,43304,0,0,778,460,460,0,0,16114,16992,0,0,8949,226304
127628276929_10157199036681930,https://www.facebook.com/cwgroup/posts/10157199036681930,50歲的他是個大胖子，覺悟改變自己以後，到了80歲，他不用服任何藥，也沒有任何老年性疾病。  人們完全可以掌握自己老年的命運，不要怪基因和運氣不好，關鍵看你如何掌握中年和退休後的時光。,Link,,,10/8/20, ,49006,49006,0,55666,55666,0,2175,2071,2183,1,1,52435,46294,0,0,1995,0,0,0,0,0,0,0,0,0,0
127628276929_10157199309536930,https://www.facebook.com/cwgroup/posts/10157199309536930,#夜間輕讀【當事情不能改變，就轉念改變自己】  37歲左右，我面臨撞牆期，覺得人生看不到希望，旁人看我一切都好，工作、婚姻沒什麼好挑剔的，只是我無法確定這就是我要的，因此每天焦慮、不快樂。  我也覺得中年辛苦無敵，發現自己不再那麼幸運。凡事想收穫必然需要相對努力與付出，但我的體會是，不是付出就能得到，於是，我決定出走，去拍紀錄片......,Link,,,10/8/20, ,38996,38996,0,42790,42790,0,1216,977,1038,3,3,40218,36938,0,0,1059,0,0,0,0,0,0,0,0,0,0
127628276929_10157199656996930,https://www.facebook.com/cwgroup/posts/10157199656996930,【困境解不開？　提提研創辦人：靜下心來，會找到超能力】 　 「我們公司陷入的最大危機是，歐洲百貨公司全面封鎖，原本要出貨給歐洲通路的面膜，全部無法出口，」提提研創辦人李昆霖回憶2月遇到的重大危機。 　 當時他選擇做了一件事，有點靈異，但最後確實找到了新出路。,Link,,,10/8/20, ,36385,36385,0,39988,39988,0,1231,1102,1213,1,1,37515,34329,0,0,1095,0,0,0,0,0,0,0,0,0,0
127628276929_10157199021186930,https://www.facebook.com/cwgroup/posts/10157199021186930,「生活步調跟物價，比台北人性化許多，雖然薪資水平比北部低，但在這裡還是活得比較像個人」。  哪一個縣市，連續五年讓人最想搬過去？,Link,,,10/8/20, ,36617,36617,0,40097,40097,0,2559,2538,2840,3,3,36409,32836,0,0,2213,0,0,0,0,0,0,0,0,0,0
127628276929_10157199748696930,https://www.facebook.com/cwgroup/posts/10157199748696930,#國際視窗【唯一的美國副總統辯論落幕　誰輸誰贏，外媒怎麼說？】 　 比起先前的總統候選人辯論，這次顯得「文明」許多。然而，除了引起轟動的「彭斯頭上的蒼蠅」，兩位候選人還說了些什麼？ 　 賀錦麗指責川普創造了歷史上「歷屆總統中最大的失敗」，而彭斯則稱民主黨的抗疫計劃是抄襲共和黨的。這場辯論誰輸誰贏，外媒怎麼看？,Link,,,10/8/20, ,21479,21479,0,23280,23280,0,613,564,629,0,0,21875,20252,0,0,561,0,0,0,0,0,0,0,0,0,0
127628276929_10157199561571930,https://www.facebook.com/cwgroup/posts/10157199561571930,#Off學【何謂美食？邰智源的「審食三大關鍵」】  「每個人都該有套賞味哲學，明白為何而好，」邰智源說。一如他的人生與表演，都因「知所為」而有獨一無二的魅力。  說到美食，他最在意三個關鍵：第一，環境。廚房不清潔，菜也不會太可口。第二，調味料。「好吃」美在平衡，配角絕不能搶戲。  最後，則是許多人未曾在意，卻至關重要的一個細節......  --------------------------------------------- 【給最懂生活的你，歡迎訂閱 Off學電子報】 https://bit.ly/2X9AYSK,Link,,,10/8/20, ,39561,39561,0,43172,43172,0,810,734,799,2,2,39910,36484,0,0,699,0,0,0,0,0,0,0,0,0,0
127628276929_10157199416706930,https://www.facebook.com/cwgroup/posts/10157199416706930,【頂尖人才都來台避疫，卻可能變一場災難？】 　 「多數歐美人士要到亞洲，都會想到去新加坡，忘記有個台灣可以選，」但這場世紀大瘟疫，卻意外造就台灣的黃金時刻，一時之間人才濟濟。 　 大量的外籍菁英來到台灣，將帶來什麼實質的正面效益？什麼情況下，會變專家口中的「是種災難」？  - 🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/8/20, ,36882,36882,0,40212,40212,0,1980,1923,2109,3,3,37739,33918,0,0,1806,0,0,0,0,0,0,0,0,0,0
127628276929_10157197156936930,https://www.facebook.com/cwgroup/posts/10157197156936930,決策者・聽天下EP.14 ＃完整訪談影片來了！ ◤Google海纜即將登台 簡立峰：台灣將進入全新戰略位置！◢ 　 ＃海纜與資料中心最重要的意義都是戰略 －前Google台灣董事總經理　簡立峰 　 由Google與FB主導 橫跨太平洋、全球寬頻最大的海纜將從台灣及菲律賓上岸， 為何Google會放棄香港選擇台灣？ 台灣在全球戰略位置中又有了什麼新的角色？ 　 就讓簡立峰帶你解開背後複雜的政治、社會及經濟議題！ 　 👉高畫質訪談影片在Youtube頻道： https://bit.ly/2GoLOQx 　 #天下雜誌video,Video,,,10/8/20, ,15103,15103,0,17020,17020,0,273,246,317,3,3,15123,13545,0,0,229,26,26,0,0,2871,2964,0,0,9739,1786900
127628276929_10157199719896930,https://www.facebook.com/cwgroup/posts/10157199719896930,【真正的有錢人，不會犯第四條的錯】 　 理財專家樁生（Stacy Johnson）擔任專業理財顧問好幾十年，自己也是千萬富翁。根據他個人的多年經驗，要累積財富，這10條金科玉律一定要知道。  - 📣加入《天下》Telegram ，每日為您精選3則晨間新聞 >> http://t.me/cwmagazine,Link,,,10/8/20, ,253765,253765,0,276957,276957,0,23335,21959,24903,7,7,50728,45732,0,0,2225,0,0,0,0,0,0,0,0,0,0
127628276929_10157199437636930,https://www.facebook.com/cwgroup/posts/10157199437636930,【睡前嘴饞吃的這食物　竟是隱形的心臟殺手！】  76歲的陳伯伯雖有遺傳性三高，但謹遵醫囑，規律用藥、每天都日行五千步。  但陳伯伯近日感到胸悶、喘不過氣，就醫確診後，發現竟是急性心肌梗塞。而兇手，就是這個食物…  - ▌升級《天下》LINE，即可免費訂閱頻道，掌握健康醫療知識零時差 立即前往>> https://maac.io/1ffCR,Link,,,10/8/20, ,8429,8429,0,9604,9604,0,674,650,685,1,1,8988,7804,0,0,619,0,0,0,0,0,0,0,0,0,0
127628276929_10157199709326930,https://www.facebook.com/cwgroup/posts/10157199709326930,【外資加持　聯電攻破30元大關，創下16年新高！】 　 美國封殺中芯，聯電受惠轉單效應，獲外資大力相挺，開盤便衝破30元關卡！ 　 美國大選進入倒數，中芯成為華為之後的下一個祭旗目標。「川普政府的動作是循序漸進的，一步一步緊縮；中芯，應該是晶片方面（出手）最後一步了。」。 　 美國半導體圈內人親自告訴《天下》，中芯效應有多大？聯電還會繼續走強嗎？,Link,,,10/8/20, ,41542,41542,0,45279,45279,0,950,794,822,2,2,42676,39346,0,0,893,0,0,0,0,0,0,0,0,0,0
